JAMB_Score,Study_Hours,Attendance_Rate,Teacher_Quality,Distance_To_School,Student_ID,Age,Gender,Assignments_Completed
140,12,99,2,15.9,2737,17,2,1
249,20,87,2,17.3,2738,18,2,3
174,4,81,3,9.6,2739,18,2,1
237,25,94,2,15.6,2740,16,2,1
210,22,92,1,14,2741,17,2,1
139,23,80,2,5.6,2742,17,1,2
234,25,76,2,8.4,2743,22,2,2
218,22,90,4,12.4,2744,19,2,3
187,31,90,3,13.4,2745,17,1,2
161,7,90,4,7,2746,18,2,1
124,20,84,2,9.4,2747,21,2,2
292,14,89,4,14.9,2748,17,1,1
115,7,90,5,20,2749,15,1,1
118,4,81,2,1,2750,19,1,1
124,23,77,3,16.8,2751,20,2,1
172,19,82,3,7.3,2752,15,1,2
118,15,64,1,2.9,2753,18,1,1
215,13,85,3,8.8,2754,15,2,1
217,20,94,3,12.6,2755,20,2,2
144,10,86,2,17.6,2756,18,2,1
169,23,98,2,17.4,2757,19,1,1
147,8,80,3,8.4,2758,20,1,1
230,36,92,2,2,2759,16,1,3
229,9,95,5,11.4,2760,15,2,1
117,8,100,2,13.4,2761,19,2,1
208,38,88,2,6.1,2762,16,1,5
103,10,70,2,14.3,2763,22,2,1
108,2,88,2,9.3,2764,18,1,1
125,17,99,4,10.3,2765,18,2,1
115,10,78,1,12.7,2766,16,1,1
151,10,91,2,10.3,2767,20,2,2
104,4,92,2,1.7,2768,22,1,1
117,40,90,3,7.5,2769,20,1,2
192,19,87,2,4.2,2770,19,1,1
141,0,76,1,15,2771,21,2,1
160,32,83,2,4.5,2772,16,2,4
107,20,84,2,7.4,2773,15,2,1
162,12,92,2,17.8,2774,22,2,1
208,14,90,2,6.9,2775,22,2,1
210,29,83,4,12.2,2776,16,1,1
241,23,94,3,17.2,2777,17,1,2
112,0,89,1,10,2778,15,2,1
173,36,88,2,7.2,2779,19,2,3
172,15,76,3,9.2,2780,22,1,1
101,27,78,1,11.3,2781,21,2,3
159,30,92,4,11.8,2782,22,2,3
239,16,75,4,0,2783,21,2,1
184,30,65,4,15.9,2784,15,2,3
177,14,99,3,5.5,2785,18,1,3
168,2,89,1,10,2786,18,2,1
188,17,91,4,14.2,2787,18,1,1
219,27,77,2,9.7,2788,21,1,3
180,16,92,2,17,2789,15,2,2
224,21,90,3,12.5,2790,21,2,5
191,31,70,4,10,2791,18,2,2
205,23,100,4,17.6,2792,20,1,3
198,14,87,3,7.1,2793,20,1,1
183,27,81,2,14.8,2794,19,2,3
182,22,81,2,17.3,2795,19,1,1
159,0,64,3,15.7,2796,15,1,1
246,29,94,3,0,2797,16,2,2
187,24,88,3,20,2798,16,1,1
114,15,79,3,8.4,2799,22,1,1
154,26,95,3,14,2800,19,2,1
113,8,67,1,12.4,2801,21,1,1
237,28,83,3,6.2,2802,15,1,2
129,2,73,2,7.6,2803,19,2,1
188,24,83,3,13.3,2804,18,1,2
150,35,83,2,17.2,2805,18,2,3
227,15,92,2,6.2,2806,19,1,1
182,13,82,3,7.1,2807,18,1,1
162,12,75,2,11.6,2808,17,2,1
106,15,96,3,8.5,2809,20,2,1
133,7,100,2,12.7,2810,17,1,1
205,26,88,4,13.9,2811,20,1,2
186,28,78,4,9.8,2812,22,2,1
124,20,95,2,7.9,2813,20,2,1
245,9,75,3,7.6,2814,17,2,1
125,25,78,3,7.9,2815,16,1,1
233,33,81,3,13.2,2816,21,1,3
210,30,76,3,1.5,2817,16,2,1
177,23,82,3,11.7,2818,22,1,1
147,19,74,4,10.9,2819,15,1,1
155,27,83,1,16.9,2820,16,2,2
207,40,87,2,10.6,2821,21,2,3
195,13,80,2,7,2822,22,1,2
170,29,81,1,6.1,2823,20,1,2
200,21,84,3,1.7,2824,22,1,5
171,18,92,3,7.4,2825,19,2,1
167,5,82,2,8.6,2826,21,1,1
102,11,88,2,13,2827,15,2,2
239,16,94,4,12.7,2828,22,2,1
100,9,85,2,5.8,2829,15,2,1
170,9,97,3,5.2,2830,22,2,1
140,13,72,3,15.9,2831,19,2,1
141,13,78,2,6.6,2832,17,2,3
149,18,99,4,6.9,2833,16,1,2
136,2,79,2,16.1,2834,15,2,1
180,7,58,4,7.2,2835,17,1,1
104,17,78,1,16.1,2836,20,2,1
102,6,81,3,20,2837,18,1,2
161,28,59,2,10.9,2838,20,2,1
113,17,93,3,9.3,2839,22,1,2
160,24,77,2,10.7,2840,17,1,2
116,28,84,2,0,2841,17,1,3
122,12,79,2,8.6,2842,20,1,2
177,15,72,3,9.2,2843,16,1,1
178,28,74,2,7.7,2844,18,2,3
114,19,72,4,12.9,2845,15,1,1
107,12,90,1,6,2846,20,1,3
161,31,82,1,8.3,2847,19,2,2
197,20,81,4,8.1,2848,22,1,1
195,22,77,2,13,2849,15,2,1
193,21,97,3,17.8,2850,16,2,2
112,6,94,2,13.2,2851,21,1,2
161,19,95,1,8.7,2852,20,2,1
213,35,91,3,11.8,2853,15,2,2
197,26,88,4,8.2,2854,16,1,3
206,23,75,4,10.8,2855,16,2,2
130,14,79,2,8.3,2856,21,1,1
224,27,81,4,14.4,2857,15,1,2
207,29,69,2,8.6,2858,19,1,1
101,19,90,2,14.1,2859,19,2,1
213,20,80,3,17.4,2860,15,2,1
193,24,97,2,10.6,2861,21,1,1
184,25,93,2,2,2862,18,1,2
121,6,86,1,18,2863,22,2,1
215,25,93,1,8.9,2864,17,1,1
142,0,76,3,6.3,2865,19,1,1
157,23,100,3,0,2866,16,2,2
253,32,90,4,11.7,2867,19,2,3
197,28,89,2,13,2868,22,1,1
180,16,79,2,15.9,2869,20,1,1
168,22,75,2,4.2,2870,18,1,3
215,36,91,4,14,2871,15,1,4
136,29,84,2,12.3,2872,18,1,2
204,22,79,3,19.1,2873,17,1,1
165,20,70,1,5.6,2874,21,2,3
367,40,84,4,2,2875,19,2,5
233,11,99,3,5,2876,20,2,1
237,22,82,4,17.5,2877,16,1,2
196,34,82,3,6.6,2878,20,2,2
164,28,97,4,18.6,2879,21,2,2
200,25,75,1,9.4,2880,16,2,2
203,8,79,3,8.6,2881,22,1,1
226,23,80,3,7.8,2882,18,1,1
131,11,97,3,7.7,2883,20,1,1
154,21,100,2,10.2,2884,20,1,3
255,19,96,5,19.1,2885,21,1,2
233,15,95,3,6.6,2886,15,1,2
241,6,83,2,8.8,2887,21,2,1
248,37,100,3,13.8,2888,17,2,3
117,11,83,2,18.6,2889,15,1,1
142,18,90,5,2.5,2890,22,2,1
141,17,81,3,4,2891,19,1,2
117,5,78,2,7,2892,20,1,1
129,4,97,2,13.9,2893,18,2,1
157,9,88,3,20,2894,18,2,1
256,20,100,4,5.2,2895,16,1,2
106,17,82,1,8.8,2896,19,1,2
185,13,77,3,11.8,2897,16,2,1
167,35,78,2,4.3,2898,22,1,3
151,27,84,1,5.9,2899,15,1,2
128,23,75,3,9.6,2900,18,1,4
177,19,74,5,9.8,2901,18,2,1
146,31,94,3,10,2902,20,1,3
150,16,78,3,6.8,2903,17,1,1
205,22,88,4,14,2904,20,2,2
187,22,88,2,7.7,2905,22,2,3
207,29,81,1,14.3,2906,15,2,3
123,21,95,3,3.7,2907,19,1,2
170,15,73,2,7.3,2908,17,2,1
234,20,91,2,12.9,2909,20,2,2
192,27,88,3,9.4,2910,18,2,3
183,27,84,3,14.3,2911,19,2,2
140,13,70,2,2.7,2912,16,2,1
164,4,92,2,1.8,2913,15,1,1
117,13,88,2,7,2914,22,2,1
116,20,74,2,2.7,2915,16,1,1
186,37,92,1,9.1,2916,18,1,2
245,15,92,3,5.3,2917,17,2,2
166,15,72,1,3.8,2918,22,1,3
118,11,73,3,10.6,2919,22,2,2
197,34,97,1,9.4,2920,16,1,2
100,13,83,3,6,2921,18,1,1
192,13,80,2,6.5,2922,22,1,1
200,27,78,2,13.6,2923,16,2,2
190,17,80,3,20,2924,15,1,2
115,4,76,1,11.5,2925,16,1,1
239,17,80,3,20,2926,15,1,1
227,40,71,2,14.5,2927,15,2,3
173,23,95,2,14.5,2928,20,1,2
116,16,90,3,13.5,2929,19,1,1
122,13,69,1,6.4,2930,17,1,1
152,20,84,1,4.9,2931,16,1,2
214,25,78,3,7,2932,21,1,2
167,22,81,2,6.8,2933,20,1,2
115,16,77,2,7.3,2934,18,2,1
218,31,83,3,20,2935,19,2,2
149,18,100,2,10.2,2936,21,2,1
111,5,76,3,19.9,2937,17,2,1
131,10,74,2,7.8,2938,22,1,2
100,0,72,1,20,2939,19,1,1
205,40,96,1,10.6,2940,16,2,4
105,22,64,4,7.9,2941,20,1,2
122,8,74,2,16.3,2942,16,1,1
176,17,98,3,5,2943,16,1,3
143,11,85,2,7.7,2944,17,1,1
196,35,87,3,7.8,2945,19,1,3
294,17,100,3,5.1,2946,22,1,2
190,22,88,5,11.7,2947,18,1,2
160,17,77,3,9.4,2948,22,1,1
196,29,83,2,9.7,2949,19,1,1
137,16,71,1,10.5,2950,17,2,1
177,4,96,4,13.4,2951,15,2,1
134,14,87,2,16.8,2952,15,1,2
186,12,96,3,11.6,2953,15,1,1
196,22,97,3,11.8,2954,18,2,1
122,28,77,2,14.3,2955,17,2,1
157,2,74,3,5.8,2956,17,2,1
181,13,84,2,15.9,2957,15,2,1
100,8,71,1,11.7,2958,17,2,1
151,14,84,3,4.3,2959,17,1,2
109,21,91,2,6,2960,21,2,1
233,23,86,3,3.1,2961,16,2,2
120,19,82,3,13.6,2962,18,2,1
180,14,84,3,5.9,2963,17,1,2
162,21,91,1,15.6,2964,22,1,3
150,25,76,2,11.7,2965,20,2,2
155,11,62,2,11.1,2966,15,1,2
131,23,86,1,13.4,2967,19,1,1
126,16,91,3,12.4,2968,19,2,1
163,28,88,4,12.6,2969,18,2,4
157,16,77,4,15.2,2970,17,2,1
235,28,77,3,4.9,2971,16,1,2
112,14,85,2,11.6,2972,17,2,3
186,20,86,3,8.8,2973,22,1,1
162,21,82,3,9.3,2974,15,1,2
174,24,100,2,9.7,2975,20,2,3
236,13,79,5,8.8,2976,17,2,1
137,29,99,3,11.9,2977,21,2,1
223,7,88,4,2.2,2978,19,1,1
232,18,71,4,5.5,2979,21,1,1
236,24,86,3,9.2,2980,21,2,3
195,25,95,2,12,2981,19,1,1
161,33,80,2,10.7,2982,18,1,5
167,2,70,1,7.9,2983,22,2,1
149,13,81,3,2.6,2984,20,2,1
139,0,74,2,17.4,2985,21,1,1
184,21,90,3,6.5,2986,22,1,1
154,20,90,4,4.4,2987,15,1,1
209,37,76,2,17.2,2988,18,2,4
117,16,74,2,11.5,2989,17,2,2
183,30,92,3,15.3,2990,20,1,2
181,25,77,1,7.7,2991,16,1,4
213,19,76,2,11.4,2992,18,1,1
194,8,74,1,10.4,2993,19,1,1
319,34,97,3,10.5,2994,15,2,3
146,4,85,3,6.6,2995,17,2,1
108,26,74,3,9.5,2996,22,1,1
126,14,81,2,9.3,2997,15,2,2
118,26,95,2,9.8,2998,15,1,2
225,19,78,2,6.5,2999,15,1,1
125,18,63,2,11.9,3000,22,2,1
248,28,93,5,0.5,3001,21,1,2
152,17,82,4,16.5,3002,19,1,1
232,20,81,3,18.2,3003,16,1,1
116,18,87,2,19.9,3004,22,1,2
175,11,92,2,20,3005,22,2,1
162,8,63,2,6.7,3006,18,2,1
148,29,76,3,7.4,3007,19,2,2
198,28,100,2,3.6,3008,21,1,2
199,22,91,4,15.1,3009,21,1,1
106,29,86,4,6.9,3010,20,2,3
199,19,97,3,9.4,3011,16,1,3
160,30,84,2,9.3,3012,17,2,2
100,15,87,1,7.6,3013,21,1,1
209,13,93,3,13.5,3014,21,1,1
215,40,92,2,0,3015,22,2,3
128,25,78,2,3.7,3016,18,2,1
105,13,82,3,13.4,3017,21,2,1
179,27,79,3,15.5,3018,16,1,1
177,16,85,2,10.4,3019,17,2,1
189,28,74,2,8.9,3020,20,1,2
132,0,74,2,5,3021,18,1,1
144,8,80,1,16.3,3022,21,1,1
166,28,75,2,8.6,3023,20,2,3
125,13,76,1,18.3,3024,17,1,1
113,16,79,3,8.4,3025,22,2,3
148,5,86,3,10.8,3026,22,1,1
143,34,91,3,0.4,3027,22,1,4
177,31,80,2,17.9,3028,19,2,1
233,23,100,2,2.3,3029,22,2,1
120,11,90,2,19.3,3030,17,1,1
235,34,93,3,16.1,3031,20,2,3
241,40,90,3,17.8,3032,21,1,5
178,29,88,2,8.7,3033,21,1,1
180,40,96,4,15.9,3034,15,2,3
101,5,91,2,17.7,3035,21,1,1
245,18,100,5,8.2,3036,19,1,1
111,4,81,3,8.4,3037,17,2,1
199,26,91,4,9.5,3038,19,2,2
182,22,98,2,10.7,3039,18,2,2
105,12,74,3,1.4,3040,15,1,1
199,29,83,2,9,3041,15,1,1
211,34,87,1,5.5,3042,17,2,5
193,7,94,4,9.1,3043,18,2,1
170,14,93,2,15.6,3044,19,2,3
118,22,79,1,7.8,3045,17,2,2
126,11,67,2,13.9,3046,16,2,1
147,10,85,2,10.7,3047,17,1,1
168,28,75,2,8.5,3048,21,1,3
202,10,72,2,19.6,3049,16,1,1
222,21,75,4,17.7,3050,15,2,1
108,17,83,1,6,3051,21,2,1
192,16,98,4,13.2,3052,17,2,1
225,31,88,4,12.6,3053,17,1,3
270,22,92,3,8.1,3054,22,2,2
137,29,93,3,12.4,3055,15,2,4
187,20,70,3,7.7,3056,22,1,2
113,21,85,3,10.9,3057,19,1,2
209,29,86,3,8.6,3058,20,1,3
133,10,87,1,14,3059,17,2,1
216,4,82,3,8.5,3060,18,1,1
230,27,80,4,3.7,3061,20,1,2
111,15,82,2,13.6,3062,15,2,1
241,30,100,3,4.6,3063,19,1,1
241,23,97,2,9.5,3064,20,1,1
103,10,75,1,7,3065,15,1,1
118,33,68,1,9.9,3066,21,1,4
180,7,69,1,10.1,3067,15,1,1
105,20,92,3,8.9,3068,19,1,1
210,17,77,1,3.4,3069,20,2,1
111,11,77,1,9.5,3070,19,2,1
107,11,93,1,8.3,3071,19,1,1
235,17,73,3,11.2,3072,20,2,1
219,28,100,1,1.5,3073,21,2,3
235,37,86,3,6.1,3074,20,2,3
211,27,76,2,9.2,3075,21,2,3
153,19,81,3,10.8,3076,21,1,2
185,12,78,2,4.9,3077,18,2,2
149,22,87,2,13.4,3078,16,1,3
219,40,81,3,18.6,3079,20,2,4
106,10,62,2,10.4,3080,20,2,1
125,12,79,2,4.4,3081,15,2,1
160,13,71,2,2,3082,21,1,1
143,13,84,3,10.9,3083,21,2,1
161,0,72,3,9.9,3084,17,1,1
266,31,85,2,6.3,3085,16,1,3
137,9,84,3,11.7,3086,21,1,1
109,0,78,3,8,3087,17,2,1
120,22,83,3,11,3088,17,1,2
184,11,91,3,4.7,3089,17,1,1
238,22,77,3,5.6,3090,18,1,2
158,32,83,2,6,3091,18,2,4
191,8,54,2,10.9,3092,16,1,1
231,10,90,3,0,3093,22,2,1
141,19,79,3,7.9,3094,19,1,4
245,36,79,5,8,3095,18,1,4
141,3,85,3,14.2,3096,15,2,1
225,28,99,2,9.9,3097,16,1,1
122,21,77,1,10,3098,15,2,1
289,10,83,5,12.8,3099,17,1,2
192,28,87,2,11.3,3100,15,2,3
170,27,71,3,10.9,3101,18,1,2
184,18,79,2,9.6,3102,15,1,2
246,37,100,4,18.2,3103,17,1,4
197,32,86,3,10.4,3104,21,1,3
150,19,65,2,12.2,3105,17,1,1
117,11,64,1,10.7,3106,18,1,3
187,12,87,3,4.6,3107,16,2,1
129,15,90,2,0,3108,19,1,1
109,19,65,3,7.2,3109,20,2,1
148,14,87,3,16.6,3110,16,1,1
157,0,96,2,11.9,3111,21,2,1
132,28,100,2,7.4,3112,19,1,2
139,18,85,2,7.9,3113,20,1,1
141,13,87,2,5.3,3114,22,1,1
193,29,65,2,10.3,3115,22,1,3
122,29,100,2,12.4,3116,18,1,2
215,0,81,2,0.6,3117,18,2,1
123,19,72,3,10.2,3118,18,2,2
107,1,78,2,15.9,3119,17,1,1
247,30,100,2,1.7,3120,16,2,3
129,17,100,2,18.1,3121,19,2,1
218,29,88,3,20,3122,21,1,1
189,16,95,3,5.9,3123,16,2,1
157,1,84,3,5.5,3124,22,2,1
175,16,75,3,7.9,3125,19,1,2
127,19,95,3,17.2,3126,22,2,2
185,30,79,3,10.2,3127,22,1,3
106,3,95,1,12.1,3128,15,1,1
187,30,97,2,12.6,3129,16,2,2
122,9,87,1,3.3,3130,15,2,1
159,22,100,4,15.5,3131,21,2,2
114,10,100,4,9,3132,18,1,1
104,15,78,3,4.6,3133,21,1,1
212,31,79,4,7.6,3134,17,1,2
245,14,71,3,2.9,3135,17,1,1
106,8,100,2,7.8,3136,22,2,1
131,18,77,1,8.3,3137,22,1,1
114,36,91,2,8.8,3138,20,2,5
220,16,80,2,6.4,3139,16,1,1
103,32,94,2,12.7,3140,15,1,2
225,40,81,3,16.1,3141,15,2,2
122,14,70,4,5.7,3142,22,2,1
190,18,83,3,3.9,3143,19,2,2
176,13,79,3,8.7,3144,21,1,1
215,22,93,2,12.3,3145,16,2,4
167,6,83,4,18,3146,22,1,1
130,15,87,2,10,3147,16,1,1
274,40,88,3,15.8,3148,15,2,3
275,22,84,3,16.5,3149,20,1,1
196,19,80,2,9.9,3150,20,2,2
211,7,100,3,13.5,3151,15,1,1
153,21,85,1,8.4,3152,20,1,1
198,24,67,1,10.5,3153,22,1,1
245,26,84,3,12.3,3154,17,2,2
238,23,89,4,18,3155,16,1,1
157,16,100,3,14.5,3156,22,2,1
141,21,92,2,14.5,3157,17,2,2
152,17,74,1,16.5,3158,18,1,2
155,21,100,3,11.9,3159,18,1,1
150,20,82,2,16.1,3160,21,1,3
214,33,99,3,10.4,3161,15,2,2
104,20,69,2,9.5,3162,22,2,1
153,20,60,3,14.4,3163,19,2,2
211,36,73,3,7.4,3164,15,2,3
194,25,55,3,16.7,3165,16,2,3
135,28,100,2,16.1,3166,15,1,2
175,25,86,2,10.6,3167,22,1,1
236,8,79,2,5.8,3168,22,1,2
160,30,88,1,5.7,3169,17,2,4
142,18,84,2,2.1,3170,15,1,1
162,18,89,4,12,3171,17,2,2
197,24,97,3,10.4,3172,18,1,4
103,11,77,2,16,3173,21,1,1
144,19,74,2,16.7,3174,20,1,2
227,19,95,4,8.2,3175,17,2,3
211,34,94,3,13.6,3176,20,1,4
233,23,89,4,3,3177,16,1,2
138,13,100,1,17.9,3178,15,2,1
116,6,77,1,8.1,3179,22,2,1
190,23,77,2,15,3180,16,2,2
145,19,86,1,14.5,3181,22,2,3
138,20,76,1,7.6,3182,17,1,1
287,20,96,3,12.2,3183,17,2,1
103,0,72,1,13.4,3184,17,2,1
172,25,80,1,14.2,3185,17,2,1
186,34,100,4,0.7,3186,17,2,2
273,18,87,2,12.1,3187,15,2,1
230,39,80,3,9.1,3188,19,1,3
139,19,93,2,11.4,3189,16,2,1
142,17,72,4,9.2,3190,18,2,1
187,17,79,4,13,3191,21,1,1
189,8,91,2,10.9,3192,18,1,1
176,29,93,2,8,3193,21,1,1
167,12,95,4,14.5,3194,16,2,1
193,14,78,1,4.2,3195,15,1,1
135,25,87,2,4.3,3196,16,2,2
185,3,81,2,6.8,3197,22,1,3
148,4,77,2,9.9,3198,22,1,1
220,23,99,3,20,3199,17,1,2
194,24,80,3,7.6,3200,19,1,1
157,23,86,3,12.2,3201,22,2,3
152,15,84,2,11.5,3202,16,1,1
222,40,77,3,19.2,3203,20,2,4
136,14,91,2,7.9,3204,21,1,1
116,13,86,2,18,3205,21,1,2
176,13,66,3,9.4,3206,15,2,2
144,18,85,2,5.7,3207,17,2,3
235,30,81,2,11.7,3208,16,2,1
151,29,93,2,4,3209,21,2,3
143,4,69,2,14.1,3210,16,1,1
243,23,85,3,6.2,3211,22,1,3
233,29,91,4,16,3212,17,1,1
154,23,84,2,4.9,3213,15,2,2
141,17,89,2,5.9,3214,19,2,1
168,24,70,3,7.7,3215,19,2,2
109,7,96,2,12.7,3216,17,2,1
159,32,88,2,17.3,3217,18,1,2
120,24,94,3,12.6,3218,22,2,1
227,12,96,3,3.7,3219,15,2,1
177,10,84,3,9.3,3220,18,2,1
220,14,75,2,17.4,3221,20,1,1
216,29,82,5,15.3,3222,21,1,2
156,6,98,2,3.8,3223,22,2,1
239,22,100,1,6.8,3224,18,2,2
162,23,78,3,16.4,3225,18,2,4
149,17,56,2,19.3,3226,15,1,2
263,29,88,3,12.2,3227,21,2,1
161,9,81,2,19.6,3228,18,1,1
148,23,80,4,11.1,3229,17,2,2
109,9,85,2,0,3230,22,1,1
156,15,91,3,18.3,3231,16,2,1
157,20,93,3,11.1,3232,21,1,1
191,22,90,3,3.1,3233,21,2,1
155,18,66,4,6.4,3234,17,2,1
119,8,78,2,11.3,3235,16,2,1
124,13,100,1,11.3,3236,19,1,1
120,15,84,3,16.5,3237,18,1,2
169,7,87,3,11.4,3238,19,2,1
118,11,84,2,9.3,3239,21,1,1
164,22,88,3,4.4,3240,19,1,4
141,5,60,2,13.5,3241,21,1,1
139,27,80,2,11.3,3242,22,2,3
244,37,88,3,14.1,3243,15,1,3
154,7,95,2,9.1,3244,18,1,2
243,38,89,4,5.2,3245,22,1,4
220,22,72,1,6.3,3246,19,2,4
186,24,89,5,15.8,3247,16,1,2
176,15,77,3,9.2,3248,16,2,1
172,28,73,1,13.5,3249,20,2,2
251,30,81,3,4,3250,15,1,3
106,7,85,2,11.5,3251,19,2,1
141,6,94,3,18.1,3252,19,2,1
119,2,85,1,11.7,3253,19,2,1
126,17,87,2,8.2,3254,20,2,1
235,30,93,3,8.1,3255,20,1,2
168,25,85,2,12.7,3256,15,1,4
170,18,91,2,13,3257,18,2,2
135,6,59,3,15.5,3258,22,2,1
203,16,87,1,11.7,3259,22,2,1
168,30,74,3,14.4,3260,19,1,4
203,18,97,3,4.7,3261,20,2,1
172,21,83,2,14.6,3262,19,2,2
223,14,88,3,8.8,3263,17,2,1
117,18,66,3,10.3,3264,16,2,1
218,19,97,2,4.7,3265,20,1,2
116,24,87,2,5,3266,18,2,2
174,27,90,2,6.4,3267,18,2,2
216,19,79,4,7.7,3268,18,1,2
131,15,74,3,15.8,3269,19,2,1
114,10,83,1,16.1,3270,17,2,2
284,16,85,4,13.1,3271,18,1,2
182,12,89,3,6.1,3272,15,1,1
119,17,60,4,10.2,3273,21,2,1
248,29,84,3,4.7,3274,15,2,2
109,16,97,2,5.6,3275,20,1,1
231,22,92,4,13.1,3276,16,2,3
185,29,87,3,9.7,3277,17,2,1
145,18,100,4,10.4,3278,18,2,2
227,30,65,4,11.1,3279,17,2,3
138,1,74,2,13.1,3280,15,2,1
181,0,81,1,3.9,3281,20,1,1
153,20,91,2,9.9,3282,18,1,1
133,3,90,1,10.4,3283,19,1,1
117,13,73,2,14.7,3284,15,1,1
208,20,96,4,6.2,3285,16,1,3
171,34,80,2,15.2,3286,18,1,3
134,20,93,3,8.1,3287,21,1,1
113,16,71,2,8.2,3288,16,1,1
103,21,79,2,12.9,3289,20,2,1
163,22,79,3,8.5,3290,22,1,1
175,16,94,3,9,3291,17,1,1
213,33,82,3,9.8,3292,16,2,2
122,5,81,2,10.5,3293,21,1,1
237,28,93,2,9,3294,16,2,3
214,9,92,2,8.9,3295,21,2,1
100,15,88,4,10.5,3296,21,1,1
194,23,88,4,15.4,3297,19,2,2
104,29,76,1,11.5,3298,16,1,3
141,3,79,1,9,3299,19,2,1
111,9,81,2,10.2,3300,16,1,1
165,26,86,3,5.2,3301,19,2,1
193,24,84,2,6.6,3302,15,1,5
116,16,81,3,15.1,3303,19,1,3
240,16,74,3,10.1,3304,15,1,1
133,11,88,2,12,3305,15,2,1
237,36,90,4,9.3,3306,20,2,3
150,17,92,2,10.3,3307,18,1,1
243,29,89,3,6.1,3308,15,1,2
169,18,67,3,9.1,3309,18,1,1
131,5,78,2,4.2,3310,19,2,1
221,32,85,5,8.2,3311,20,2,2
150,22,90,3,14.5,3312,17,1,1
211,40,67,3,12,3313,22,1,3
116,6,81,2,7.5,3314,18,2,2
165,26,89,3,18.3,3315,20,1,3
238,13,82,3,16.2,3316,17,2,2
151,19,84,3,10.2,3317,22,1,1
204,31,80,2,4.8,3318,20,2,3
108,0,73,3,4,3319,19,2,1
218,21,83,3,10.6,3320,18,1,1
237,20,81,5,3.9,3321,21,1,1
158,12,90,5,9.8,3322,22,2,1
167,22,77,3,17.9,3323,19,2,1
239,35,80,3,9.3,3324,17,1,2
134,15,99,1,13.6,3325,19,1,2
243,27,98,4,4.5,3326,17,1,3
176,21,67,3,10.1,3327,15,2,2
177,20,77,3,16.5,3328,17,1,3
255,16,92,5,16.8,3329,17,1,2
198,32,89,2,9.8,3330,15,2,3
101,16,66,1,20,3331,18,2,2
251,30,100,3,11.8,3332,16,2,2
142,10,90,3,9.2,3333,18,1,1
121,11,86,3,16,3334,16,1,2
154,16,96,2,5.1,3335,15,1,3
159,4,88,3,4.1,3336,18,2,1
187,5,89,1,15,3337,19,2,1
138,11,97,1,11.9,3338,20,2,1
244,30,99,3,4.1,3339,21,2,1
173,14,76,2,10,3340,19,1,1
239,16,94,4,16.4,3341,18,2,3
144,10,76,3,11,3342,19,1,1
304,26,97,5,12.9,3343,15,2,1
170,16,89,2,4.4,3344,19,2,1
209,40,73,3,6.5,3345,20,2,3
133,26,81,3,12,3346,22,2,4
130,25,84,2,9.7,3347,22,1,3
206,33,82,4,16.3,3348,20,1,4
169,10,87,3,13.9,3349,22,2,2
231,13,95,1,1.4,3350,22,1,2
197,11,85,4,9.5,3351,19,1,1
224,36,90,4,4.7,3352,16,1,2
138,12,95,3,9.2,3353,20,1,2
110,3,85,1,4,3354,16,1,2
222,20,89,2,19.7,3355,17,1,2
205,20,77,2,10.6,3356,22,1,2
185,23,91,2,1.5,3357,15,1,1
178,22,88,4,5.1,3358,19,1,2
192,14,98,3,3,3359,15,2,1
148,24,83,2,10.3,3360,15,1,2
121,9,64,3,13.3,3361,22,2,1
104,12,64,3,16,3362,16,2,1
287,35,98,1,14.4,3363,20,1,2
236,19,83,2,5.2,3364,21,2,1
194,16,90,1,7.1,3365,19,1,1
178,25,86,3,10.3,3366,21,2,1
247,18,87,3,6.6,3367,22,2,1
186,17,84,3,9.1,3368,17,2,1
237,30,80,1,4.4,3369,18,2,1
227,40,87,3,4.5,3370,21,2,4
112,20,75,3,16.1,3371,22,1,1
158,23,80,4,8.8,3372,22,2,1
191,26,82,3,18.3,3373,17,1,2
144,7,80,1,9.6,3374,16,1,1
160,19,92,4,7,3375,17,1,1
244,25,87,4,15.9,3376,16,2,3
206,25,96,3,11.8,3377,16,1,3
237,26,100,1,9.3,3378,21,1,3
191,24,93,4,8.6,3379,15,2,1
114,12,86,2,12.1,3380,20,2,1
147,18,86,3,16.3,3381,19,2,1
208,11,95,3,9.9,3382,22,1,1
153,15,84,4,18.7,3383,18,1,3
150,30,92,2,11.4,3384,22,1,3
102,16,86,2,13,3385,16,1,1
128,16,78,4,11.2,3386,16,2,1
196,39,94,2,12.6,3387,22,2,2
174,7,85,3,17.7,3388,21,1,1
120,5,80,2,12.4,3389,21,1,1
145,33,78,1,5.5,3390,22,1,4
285,29,93,3,2.3,3391,15,1,4
181,18,94,3,0,3392,18,1,3
162,8,92,4,1.5,3393,16,2,1
230,28,91,4,15.5,3394,19,1,2
200,27,92,2,11.8,3395,21,2,2
183,10,97,2,10,3396,21,1,1
251,25,88,3,9.6,3397,19,2,2
163,16,73,1,9.7,3398,15,2,2
108,16,92,2,0,3399,16,1,1
159,8,78,2,15.7,3400,18,2,1
130,27,75,3,14.1,3401,15,1,1
175,28,67,1,1.6,3402,15,2,1
184,17,90,2,13,3403,21,1,3
205,20,71,2,7.6,3404,17,1,2
102,12,73,3,5.5,3405,22,1,1
189,14,91,2,7.3,3406,15,1,1
189,17,92,3,8.8,3407,17,1,1
125,13,75,2,5.7,3408,22,2,1
